Date,Unregulated Inflow*** (cfs),,,,,,,,,
16-Jun-16,4640, , , , , , , , , 
17-Jun-16,4423, , , , , , , , , 
18-Jun-16,4078, , , , , , , , , 
19-Jun-16,4042, , , , , , , , , 
20-Jun-16,3923, , , , , , , , , 
21-Jun-16,4273, , , , , , , , , 
22-Jun-16,3854, , , , , , , , , 
23-Jun-16,3877, , , , , , , , , 
24-Jun-16,3508, , , , , , , , , 
25-Jun-16,3154, , , , , , , , , 
26-Jun-16,2797, , , , , , , , , 
27-Jun-16,2550, , , , , , , , , 
28-Jun-16,2231, , , , , , , , , 
29-Jun-16,2238, , , , , , , , , 
30-Jun-16,2393, , , , , , , , , 
1-Jul-16,2639, , , , , , , , , 
2-Jul-16,2712, , , , , , , , , 
3-Jul-16,2887, , , , , , , , , 
4-Jul-16,2437, , , , , , , , , 
5-Jul-16,2148, , , , , , , , , 
6-Jul-16,1837, , , , , , , , , 
7-Jul-16,1588, , , , , , , , , 
8-Jul-16,1461, , , , , , , , , 
9-Jul-16,1397, , , , , , , , , 
10-Jul-16,1235, , , , , , , , , 
11-Jul-16,1173, , , , , , , , , 
12-Jul-16,1096, , , , , , , , , 
13-Jul-16,1071, , , , , , , , , 
14-Jul-16,944, , , , , , , , , 
15-Jul-16,1003, , , , , , , , , 
16-Jul-16,981, , , , , , , , , 
17-Jul-16,811, , , , , , , , , 
18-Jul-16,1064, , , , , , , , , 
19-Jul-16,1019, , , , , , , , , 
20-Jul-16,1137, , , , , , , , , 
21-Jul-16,1184, , , , , , , , , 
22-Jul-16,1140, , , , , , , , , 
23-Jul-16,1154, , , , , , , , , 
24-Jul-16,1052, , , , , , , , , 
25-Jul-16,999, , , , , , , , , 
26-Jul-16,960, , , , , , , , , 
27-Jul-16,711, , , , , , , , , 
28-Jul-16,852, , , , , , , , , 
29-Jul-16,725, , , , , , , , , 
30-Jul-16,680, , , , , , , , , 
31-Jul-16,847, , , , , , , , , 
1-Aug-16,926, , , , , , , , , 
2-Aug-16,961, , , , , , , , , 
3-Aug-16,973, , , , , , , , , 
4-Aug-16,1203, , , , , , , , , 
5-Aug-16,1652, , , , , , , , , 
6-Aug-16,1459, , , , , , , , , 
7-Aug-16,1201, , , , , , , , , 
8-Aug-16,1106, , , , , , , , , 
9-Aug-16,1038, , , , , , , , , 
10-Aug-16,1195, , , , , , , , , 
11-Aug-16,956, , , , , , , , , 
12-Aug-16,834, , , , , , , , , 
13-Aug-16,822, , , , , , , , , 
14-Aug-16,742, , , , , , , , , 
15-Aug-16,711, , , , , , , , , 
16-Aug-16,782, , , , , , , , , 
17-Aug-16,711, , , , , , , , , 
18-Aug-16,816, , , , , , , , , 
19-Aug-16,836, , , , , , , , , 
20-Aug-16,685, , , , , , , , , 
21-Aug-16,664, , , , , , , , , 
22-Aug-16,612, , , , , , , , , 
23-Aug-16,998, , , , , , , , , 
24-Aug-16,937, , , , , , , , , 
25-Aug-16,951, , , , , , , , , 
26-Aug-16,803, , , , , , , , , 
27-Aug-16,968, , , , , , , , , 
28-Aug-16,735, , , , , , , , , 
29-Aug-16,986, , , , , , , , , 
30-Aug-16,781, , , , , , , , , 
31-Aug-16,785, , , , , , , , , 
1-Sep-16,791, , , , , , , , , 
2-Sep-16,834, , , , , , , , , 
3-Sep-16,884, , , , , , , , , 
4-Sep-16,948, , , , , , , , , 
5-Sep-16,816, , , , , , , , , 
6-Sep-16,722, , , , , , , , , 
7-Sep-16,691, , , , , , , , , 
8-Sep-16,556, , , , , , , , , 
9-Sep-16,583, , , , , , , , , 
10-Sep-16,556, , , , , , , , , 
11-Sep-16,533, , , , , , , , , 
12-Sep-16,613, , , , , , , , , 
13-Sep-16,759, , , , , , , , , 
14-Sep-16,606, , , , , , , , , 
15-Sep-16,574, , , , , , , , , 
16-Sep-16,552, , , , , , , , , 
17-Sep-16,551, , , , , , , , , 
18-Sep-16,558, , , , , , , , , 
19-Sep-16,462, , , , , , , , , 
20-Sep-16,613, , , , , , , , , 
21-Sep-16,552, , , , , , , , , 
22-Sep-16,619, , , , , , , , , 
23-Sep-16,525, , , , , , , , , 
24-Sep-16,715, , , , , , , , , 
25-Sep-16,720, , , , , , , , , 
26-Sep-16,540, , , , , , , , , 
27-Sep-16,589, , , , , , , , , 
28-Sep-16,523, , , , , , , , , 
29-Sep-16,564, , , , , , , , , 
30-Sep-16,572, , , , , , , , , 
1-Oct-16,647, , , , , , , , , 
2-Oct-16,430, , , , , , , , , 
3-Oct-16,545, , , , , , , , , 
4-Oct-16,584, , , , , , , , , 
5-Oct-16,521, , , , , , , , , 
6-Oct-16,700, , , , , , , , , 
7-Oct-16,608, , , , , , , , , 
8-Oct-16,546, , , , , , , , , 
9-Oct-16,597, , , , , , , , , 
10-Oct-16,601, , , , , , , , , 
11-Oct-16,697, , , , , , , , , 
12-Oct-16,637, , , , , , , , , 
13-Oct-16,607, , , , , , , , , 
14-Oct-16,514, , , , , , , , , 
15-Oct-16,306, , , , , , , , , 
16-Oct-16,696, , , , , , , , , 
17-Oct-16,408, , , , , , , , , 
18-Oct-16,424, , , , , , , , , 
19-Oct-16,493, , , , , , , , , 
20-Oct-16,471, , , , , , , , , 
21-Oct-16,527, , , , , , , , , 
22-Oct-16,534, , , , , , , , , 
23-Oct-16,455, , , , , , , , , 
24-Oct-16,447, , , , , , , , , 
25-Oct-16,534, , , , , , , , , 
26-Oct-16,523, , , , , , , , , 
27-Oct-16,436, , , , , , , , , 
28-Oct-16,538, , , , , , , , , 
29-Oct-16,503, , , , , , , , , 
30-Oct-16,412, , , , , , , , , 
31-Oct-16,455, , , , , , , , , 
1-Nov-16,89, , , , , , , , , 
2-Nov-16,556, , , , , , , , , 
3-Nov-16,395, , , , , , , , , 
4-Nov-16,147, , , , , , , , , 
5-Nov-16,989, , , , , , , , , 
6-Nov-16,523, , , , , , , , , 
7-Nov-16,509, , , , , , , , , 
8-Nov-16,533, , , , , , , , , 
9-Nov-16,374, , , , , , , , , 
10-Nov-16,504, , , , , , , , , 
11-Nov-16,412, , , , , , , , , 
12-Nov-16,413, , , , , , , , , 
13-Nov-16,232, , , , , , , , , 
14-Nov-16,575, , , , , , , , , 
15-Nov-16,428, , , , , , , , , 
16-Nov-16,451, , , , , , , , , 
17-Nov-16,508, , , , , , , , , 
18-Nov-16,332, , , , , , , , , 
19-Nov-16,365, , , , , , , , , 
20-Nov-16,327, , , , , , , , , 
21-Nov-16,718, , , , , , , , , 
22-Nov-16,556, , , , , , , , , 
23-Nov-16,446, , , , , , , , , 
24-Nov-16,331, , , , , , , , , 
25-Nov-16,232, , , , , , , , , 
26-Nov-16,515, , , , , , , , , 
27-Nov-16,390, , , , , , , , , 
28-Nov-16,633, , , , , , , , , 
29-Nov-16,303, , , , , , , , , 
30-Nov-16,201, , , , , , , , , 
1-Dec-16,197, , , , , , , , , 
2-Dec-16,460, , , , , , , , , 
3-Dec-16,345, , , , , , , , , 
4-Dec-16,377, , , , , , , , , 
5-Dec-16,350, , , , , , , , , 
6-Dec-16,247, , , , , , , , , 
7-Dec-16,535, , , , , , , , , 
8-Dec-16,350, , , , , , , , , 
9-Dec-16,466, , , , , , , , , 
10-Dec-16,424, , , , , , , , , 
11-Dec-16,540, , , , , , , , , 
12-Dec-16,458, , , , , , , , , 
13-Dec-16,508, , , , , , , , , 
14-Dec-16,487, , , , , , , , , 
15-Dec-16,556, , , , , , , , , 
16-Dec-16,598, , , , , , , , , 
17-Dec-16,777, , , , , , , , , 
18-Dec-16,377, , , , , , , , , 
19-Dec-16,162, , , , , , , , , 
20-Dec-16,265, , , , , , , , , 
21-Dec-16,356, , , , , , , , , 
22-Dec-16,405, , , , , , , , , 
23-Dec-16,636, , , , , , , , , 
24-Dec-16,558, , , , , , , , , 
25-Dec-16,562, , , , , , , , , 
26-Dec-16,389, , , , , , , , , 
27-Dec-16,301, , , , , , , , , 
28-Dec-16,314, , , , , , , , , 
29-Dec-16,344, , , , , , , , , 
30-Dec-16,377, , , , , , , , , 
31-Dec-16,395, , , , , , , , , 
1-Jan-17,417, , , , , , , , , 
2-Jan-17,405, , , , , , , , , 
3-Jan-17,383, , , , , , , , , 
4-Jan-17,681, , , , , , , , , 
5-Jan-17,638, , , , , , , , , 
6-Jan-17,554, , , , , , , , , 
7-Jan-17,118, , , , , , , , , 
8-Jan-17,532, , , , , , , , , 
9-Jan-17,634, , , , , , , , , 
10-Jan-17,602, , , , , , , , , 
11-Jan-17,470, , , , , , , , , 
12-Jan-17,751, , , , , , , , , 
13-Jan-17,472, , , , , , , , , 
14-Jan-17,542, , , , , , , , , 
15-Jan-17,534, , , , , , , , , 
16-Jan-17,464, , , , , , , , , 
17-Jan-17,503, , , , , , , , , 
18-Jan-17,513, , , , , , , , , 
19-Jan-17,399, , , , , , , , , 
20-Jan-17,487, , , , , , , , , 
21-Jan-17,413, , , , , , , , , 
22-Jan-17,427, , , , , , , , , 
23-Jan-17,680, , , , , , , , , 
24-Jan-17,356, , , , , , , , , 
25-Jan-17,504, , , , , , , , , 
26-Jan-17,254, , , , , , , , , 
27-Jan-17,255, , , , , , , , , 
28-Jan-17,294, , , , , , , , , 
29-Jan-17,297, , , , , , , , , 
30-Jan-17,455, , , , , , , , , 
31-Jan-17,413, , , , , , , , , 
1-Feb-17,294, , , , , , , , , 
2-Feb-17,418, , , , , , , , , 
3-Feb-17,519, , , , , , , , , 
4-Feb-17,503, , , , , , , , , 
5-Feb-17,552, , , , , , , , , 
6-Feb-17,463, , , , , , , , , 
7-Feb-17,459, , , , , , , , , 
8-Feb-17,659, , , , , , , , , 
9-Feb-17,493, , , , , , , , , 
10-Feb-17,514, , , , , , , , , 
11-Feb-17,616, , , , , , , , , 
12-Feb-17,668, , , , , , , , , 
13-Feb-17,693, , , , , , , , , 
14-Feb-17,591, , , , , , , , , 
15-Feb-17,443, , , , , , , , , 
16-Feb-17,441, , , , , , , , , 
17-Feb-17,383, , , , , , , , , 
18-Feb-17,610, , , , , , , , , 
19-Feb-17,533, , , , , , , , , 
20-Feb-17,607, , , , , , , , , 
21-Feb-17,513, , , , , , , , , 
22-Feb-17,543, , , , , , , , , 
23-Feb-17,566, , , , , , , , , 
24-Feb-17,419, , , , , , , , , 
25-Feb-17,405, , , , , , , , , 
26-Feb-17,509, , , , , , , , , 
27-Feb-17,394, , , , , , , , , 
28-Feb-17,571, , , , , , , , , 
1-Mar-17,375, , , , , , , , , 
2-Mar-17,436, , , , , , , , , 
3-Mar-17,382, , , , , , , , , 
4-Mar-17,473, , , , , , , , , 
5-Mar-17,430, , , , , , , , , 
6-Mar-17,611, , , , , , , , , 
7-Mar-17,345, , , , , , , , , 
8-Mar-17,486, , , , , , , , , 
9-Mar-17,531, , , , , , , , , 
10-Mar-17,507, , , , , , , , , 
11-Mar-17,587, , , , , , , , , 
12-Mar-17,596, , , , , , , , , 
13-Mar-17,657, , , , , , , , , 
14-Mar-17,800, , , , , , , , , 
15-Mar-17,741, , , , , , , , , 
16-Mar-17,979, , , , , , , , , 
17-Mar-17,1141, , , , , , , , , 
18-Mar-17,1244, , , , , , , , , 
19-Mar-17,1496, , , , , , , , , 
20-Mar-17,1798, , , , , , , , , 
21-Mar-17,1675, , , , , , , , , 
22-Mar-17,1766, , , , , , , , , 
23-Mar-17,1977, , , , , , , , , 
24-Mar-17,2091, , , , , , , , , 
25-Mar-17,1987, , , , , , , , , 
26-Mar-17,1929, , , , , , , , , 
27-Mar-17,1819, , , , , , , , , 
28-Mar-17,1836, , , , , , , , , 
29-Mar-17,1769, , , , , , , , , 
30-Mar-17,1800, , , , , , , , , 
31-Mar-17,1883, , , , , , , , , 
1-Apr-17,1595, , , , , , , , , 
2-Apr-17,1689, , , , , , , , , 
3-Apr-17,1749, , , , , , , , , 
4-Apr-17,1738, , , , , , , , , 
5-Apr-17,1194, , , , , , , , , 
6-Apr-17,1454, , , , , , , , , 
7-Apr-17,1541, , , , , , , , , 
8-Apr-17,1758, , , , , , , , , 
9-Apr-17,1791, , , , , , , , , 
10-Apr-17,1784, , , , , , , , , 
11-Apr-17,1837, , , , , , , , , 
12-Apr-17,1847, , , , , , , , , 
13-Apr-17,2294, , , , , , , , , 
14-Apr-17,2776, , , , , , , , , 
15-Apr-17,3105, , , , , , , , , 
16-Apr-17,3298, , , , , , , , , 
17-Apr-17,3349, , , , , , , , , 
18-Apr-17,3487, , , , , , , , , 
19-Apr-17,3846, , , , , , , , , 
20-Apr-17,3881, , , , , , , , , 
21-Apr-17,3359, , , , , , , , , 
22-Apr-17,3006, , , , , , , , , 
23-Apr-17,2681, , , , , , , , , 
24-Apr-17,3075, , , , , , , , , 
25-Apr-17,3050, , , , , , , , , 
26-Apr-17,2879, , , , , , , , , 
27-Apr-17,2569, , , , , , , , , 
28-Apr-17,2366, , , , , , , , , 
29-Apr-17,2039, , , , , , , , , 
30-Apr-17,1954, , , , , , , , , 
1-May-17,1866, , , , , , , , , 
2-May-17,1773, , , , , , , , , 
3-May-17,1811, , , , , , , , , 
4-May-17,1869, , , , , , , , , 
5-May-17,2212, , , , , , , , , 
6-May-17,3029, , , , , , , , , 
7-May-17,3447, , , , , , , , , 
8-May-17,4122, , , , , , , , , 
9-May-17,4086, , , , , , , , , 
10-May-17,4228, , , , , , , , , 
11-May-17,3836, , , , , , , , , 
12-May-17,4344, , , , , , , , , 
13-May-17,5252, , , , , , , , , 
14-May-17,5562, , , , , , , , , 
15-May-17,5797, , , , , , , , , 
16-May-17,5773, , , , , , , , , 
17-May-17,4286, , , , , , , , , 
18-May-17,4753, , , , , , , , , 
19-May-17,5919, , , , , , , , , 
20-May-17,3679, , , , , , , , , 
21-May-17,3496, , , , , , , , , 
22-May-17,3563, , , , , , , , , 
23-May-17,3849, , , , , , , , , 
24-May-17,3221, , , , , , , , , 
25-May-17,3246, , , , , , , , , 
26-May-17,4082, , , , , , , , , 
27-May-17,4461, , , , , , , , , 
28-May-17,4200, , , , , , , , , 
29-May-17,4809, , , , , , , , , 
30-May-17,4945, , , , , , , , , 
31-May-17,5323, , , , , , , , , 
1-Jun-17,5744, , , , , , , , , 
2-Jun-17,6226, , , , , , , , , 
3-Jun-17,6624, , , , , , , , , 
4-Jun-17,7273, , , , , , , , , 
5-Jun-17,8182, , , , , , , , , 
6-Jun-17,8890, , , , , , , , , 
7-Jun-17,9156, , , , , , , , , 
8-Jun-17,8959, , , , , , , , , 
9-Jun-17,9169, , , , , , , , , 
10-Jun-17,8923, , , , , , , , , 
11-Jun-17,8771, , , , , , , , , 
12-Jun-17,8283, , , , , , , , , 
13-Jun-17,7727, , , , , , , , , 
14-Jun-17,6833, , , , , , , , , 
15-Jun-17,6142, , , , , , , , , 
16-Jun-17,6234, , , , , , , , , 
17-Jun-17,6515, , , , , , , , , 
18-Jun-17,6916, , , , , , , , , 
19-Jun-17,7247, , , , , , , , , 
20-Jun-17,6947, , , , , , , , , 
21-Jun-17,6605, , , , , , , , , 
22-Jun-17,6291, , , , , , , , , 
23-Jun-17,5811, , , , , , , , , 
24-Jun-17,5001, , , , , , , , , 
25-Jun-17,4604, , , , , , , , , 
26-Jun-17,4165, , , , , , , , , 
27-Jun-17,4025, , , , , , , , , 
28-Jun-17,3724, , , , , , , , , 
29-Jun-17,3356, , , , , , , , , 
30-Jun-17,3106, , , , , , , , , 
1-Jul-17,2532, , , , , , , , , 
2-Jul-17,2580, , , , , , , , , 
3-Jul-17,2683, , , , , , , , , 
4-Jul-17,2518, , , , , , , , , 
5-Jul-17,2445, , , , , , , , , 
6-Jul-17,2221, , , , , , , , , 
7-Jul-17,2325, , , , , , , , , 
8-Jul-17,2350, , , , , , , , , 
9-Jul-17,1991, , , , , , , , , 
10-Jul-17,2077, , , , , , , , , 
11-Jul-17,2072, , , , , , , , , 
12-Jul-17,2553, , , , , , , , , 
13-Jul-17,2698, , , , , , , , , 
14-Jul-17,2537, , , , , , , , , 
15-Jul-17,2349, , , , , , , , , 
16-Jul-17,2023, , , , , , , , , 
17-Jul-17,1883, , , , , , , , , 
18-Jul-17,1832, , , , , , , , , 
19-Jul-17,2389, , , , , , , , , 
20-Jul-17,1803, , , , , , , , , 
21-Jul-17,2141, , , , , , , , , 
22-Jul-17,1901, , , , , , , , , 
23-Jul-17,1824, , , , , , , , , 
24-Jul-17,1778, , , , , , , , , 
25-Jul-17,2062, , , , , , , , , 
26-Jul-17,1981, , , , , , , , , 
27-Jul-17,2040, , , , , , , , , 
28-Jul-17,1806, , , , , , , , , 
29-Jul-17,2377, , , , , , , , , 
30-Jul-17,2657, , , , , , , , , 
31-Jul-17,1797, , , , , , , , , 
1-Aug-17,2044, , , , , , , , , 
2-Aug-17,1791, , , , , , , , , 
3-Aug-17,2012, , , , , , , , , 
4-Aug-17,1819, , , , , , , , , 
5-Aug-17,2069, , , , , , , , , 
6-Aug-17,1752, , , , , , , , , 
7-Aug-17,1916, , , , , , , , , 
8-Aug-17,1820, , , , , , , , , 
9-Aug-17,1921, , , , , , , , , 
10-Aug-17,1592, , , , , , , , , 
11-Aug-17,1642, , , , , , , , , 
12-Aug-17,1568, , , , , , , , , 
13-Aug-17,1463, , , , , , , , , 
14-Aug-17,1333, , , , , , , , , 
15-Aug-17,1312, , , , , , , , , 
16-Aug-17,1186, , , , , , , , , 
17-Aug-17,1184, , , , , , , , , 
18-Aug-17,1111, , , , , , , , , 
19-Aug-17,1000, , , , , , , , , 
20-Aug-17,1115, , , , , , , , , 
21-Aug-17,1711, , , , , , , , , 
22-Aug-17,1193, , , , , , , , , 
23-Aug-17,1139, , , , , , , , , 
24-Aug-17,1095, , , , , , , , , 
25-Aug-17,711, , , , , , , , , 
26-Aug-17,934, , , , , , , , , 
27-Aug-17,825, , , , , , , , , 
28-Aug-17,731, , , , , , , , , 
29-Aug-17,763, , , , , , , , , 
30-Aug-17,871, , , , , , , , , 
31-Aug-17,575, , , , , , , , , 
1-Sep-17,877, , , , , , , , , 
2-Sep-17,724, , , , , , , , , 
3-Sep-17,741, , , , , , , , , 
4-Sep-17,492, , , , , , , , , 
5-Sep-17,669, , , , , , , , , 
6-Sep-17,648, , , , , , , , , 
7-Sep-17,418, , , , , , , , , 
8-Sep-17,602, , , , , , , , , 
9-Sep-17,593, , , , , , , , , 
10-Sep-17,621, , , , , , , , , 
11-Sep-17,632, , , , , , , , , 
12-Sep-17,535, , , , , , , , , 
13-Sep-17,396, , , , , , , , , 
14-Sep-17,575, , , , , , , , , 
15-Sep-17,675, , , , , , , , , 
16-Sep-17,685, , , , , , , , , 
17-Sep-17,571, , , , , , , , , 
18-Sep-17,637, , , , , , , , , 
19-Sep-17,429, , , , , , , , , 
20-Sep-17,398, , , , , , , , , 
21-Sep-17,449, , , , , , , , , 
22-Sep-17,313, , , , , , , , , 
23-Sep-17,645, , , , , , , , , 
24-Sep-17,558, , , , , , , , , 
25-Sep-17,524, , , , , , , , , 
26-Sep-17,487, , , , , , , , , 
27-Sep-17,785, , , , , , , , , 
28-Sep-17,566, , , , , , , , , 
29-Sep-17,690, , , , , , , , , 
30-Sep-17,652, , , , , , , , , 
1-Oct-17,559, , , , , , , , , 
2-Oct-17,856, , , , , , , , , 
3-Oct-17,685, , , , , , , , , 
4-Oct-17,703, , , , , , , , , 
5-Oct-17,620, , , , , , , , , 
6-Oct-17,504, , , , , , , , , 
7-Oct-17,565, , , , , , , , , 
8-Oct-17,741, , , , , , , , , 
9-Oct-17,613, , , , , , , , , 
10-Oct-17,556, , , , , , , , , 
11-Oct-17,608, , , , , , , , , 
12-Oct-17,532, , , , , , , , , 
13-Oct-17,557, , , , , , , , , 
14-Oct-17,583, , , , , , , , , 
15-Oct-17,504, , , , , , , , , 
16-Oct-17,588, , , , , , , , , 
17-Oct-17,460, , , , , , , , , 
18-Oct-17,525, , , , , , , , , 
19-Oct-17,538, , , , , , , , , 
20-Oct-17,657, , , , , , , , , 
21-Oct-17,469, , , , , , , , , 
22-Oct-17,625, , , , , , , , , 
23-Oct-17,731, , , , , , , , , 
24-Oct-17,687, , , , , , , , , 
25-Oct-17,492, , , , , , , , , 
26-Oct-17,667, , , , , , , , , 
27-Oct-17,405, , , , , , , , , 
28-Oct-17,626, , , , , , , , , 
29-Oct-17,546, , , , , , , , , 
30-Oct-17,574, , , , , , , , , 
31-Oct-17,782, , , , , , , , , 
1-Nov-17,632, , , , , , , , , 
2-Nov-17,477, , , , , , , , , 
3-Nov-17,806, , , , , , , , , 
4-Nov-17,331, , , , , , , , , 
5-Nov-17,591, , , , , , , , , 
6-Nov-17,452, , , , , , , , , 
7-Nov-17,707, , , , , , , , , 
8-Nov-17,583, , , , , , , , , 
9-Nov-17,568, , , , , , , , , 
10-Nov-17,547, , , , , , , , , 
11-Nov-17,536, , , , , , , , , 
12-Nov-17,524, , , , , , , , , 
13-Nov-17,513, , , , , , , , , 
14-Nov-17,540, , , , , , , , , 
15-Nov-17,531, , , , , , , , , 
16-Nov-17,420, , , , , , , , , 
17-Nov-17,552, , , , , , , , , 
18-Nov-17,793, , , , , , , , , 
19-Nov-17,490, , , , , , , , , 
20-Nov-17,62, , , , , , , , , 
21-Nov-17,615, , , , , , , , , 
22-Nov-17,599, , , , , , , , , 
23-Nov-17,636, , , , , , , , , 
24-Nov-17,588, , , , , , , , , 
25-Nov-17,508, , , , , , , , , 
26-Nov-17,469, , , , , , , , , 
27-Nov-17,552, , , , , , , , , 
28-Nov-17,589, , , , , , , , , 
29-Nov-17,494, , , , , , , , , 
30-Nov-17,678, , , , , , , , , 
1-Dec-17,483, , , , , , , , , 
2-Dec-17,566, , , , , , , , , 
3-Dec-17,157, , , , , , , , , 
4-Dec-17,960, , , , , , , , , 
5-Dec-17,266, , , , , , , , , 
6-Dec-17,273, , , , , , , , , 
7-Dec-17,107, , , , , , , , , 
8-Dec-17,433, , , , , , , , , 
9-Dec-17,193, , , , , , , , , 
10-Dec-17,302, , , , , , , , , 
11-Dec-17,411, , , , , , , , , 
12-Dec-17,405, , , , , , , , , 
13-Dec-17,367, , , , , , , , , 
14-Dec-17,579, , , , , , , , , 
15-Dec-17,281, , , , , , , , , 
16-Dec-17,296, , , , , , , , , 
17-Dec-17,434, , , , , , , , , 
18-Dec-17,340, , , , , , , , , 
19-Dec-17,368, , , , , , , , , 
20-Dec-17,389, , , , , , , , , 
21-Dec-17,454, , , , , , , , , 
22-Dec-17,339, , , , , , , , , 
23-Dec-17,317, , , , , , , , , 
24-Dec-17,575, , , , , , , , , 
25-Dec-17,504, , , , , , , , , 
26-Dec-17,478, , , , , , , , , 
27-Dec-17,429, , , , , , , , , 
28-Dec-17,337, , , , , , , , , 
29-Dec-17,534, , , , , , , , , 
30-Dec-17,317, , , , , , , , , 
31-Dec-17,542, , , , , , , , , 
1-Jan-18,295, , , , , , , , , 
2-Jan-18,292, , , , , , , , , 
3-Jan-18,222, , , , , , , , , 
4-Jan-18,177, , , , , , , , , 
5-Jan-18,227, , , , , , , , , 
6-Jan-18,145, , , , , , , , , 
7-Jan-18,508, , , , , , , , , 
8-Jan-18,316, , , , , , , , , 
9-Jan-18,401, , , , , , , , , 
10-Jan-18,416, , , , , , , , , 
11-Jan-18,175, , , , , , , , , 
12-Jan-18,244, , , , , , , , , 
13-Jan-18,308, , , , , , , , , 
14-Jan-18,165, , , , , , , , , 
15-Jan-18,207, , , , , , , , , 
16-Jan-18,362, , , , , , , , , 
17-Jan-18,478, , , , , , , , , 
18-Jan-18,447, , , , , , , , , 
19-Jan-18,329, , , , , , , , , 
20-Jan-18,472, , , , , , , , , 
21-Jan-18,364, , , , , , , , , 
22-Jan-18,387, , , , , , , , , 
23-Jan-18,403, , , , , , , , , 
24-Jan-18,318, , , , , , , , , 
25-Jan-18,392, , , , , , , , , 
26-Jan-18,286, , , , , , , , , 
27-Jan-18,409, , , , , , , , , 
28-Jan-18,288, , , , , , , , , 
29-Jan-18,434, , , , , , , , , 
30-Jan-18,343, , , , , , , , , 
31-Jan-18,466, , , , , , , , , 
1-Feb-18,404, , , , , , , , , 
2-Feb-18,435, , , , , , , , , 
3-Feb-18,397, , , , , , , , , 
4-Feb-18,519, , , , , , , , , 
5-Feb-18,471, , , , , , , , , 
6-Feb-18,437, , , , , , , , , 
7-Feb-18,471, , , , , , , , , 
8-Feb-18,307, , , , , , , , , 
9-Feb-18,440, , , , , , , , , 
10-Feb-18,430, , , , , , , , , 
11-Feb-18,468, , , , , , , , , 
12-Feb-18,403, , , , , , , , , 
13-Feb-18,364, , , , , , , , , 
14-Feb-18,474, , , , , , , , , 
15-Feb-18,476, , , , , , , , , 
16-Feb-18,354, , , , , , , , , 
17-Feb-18,377, , , , , , , , , 
18-Feb-18,451, , , , , , , , , 
19-Feb-18,414, , , , , , , , , 
20-Feb-18,466, , , , , , , , , 
21-Feb-18,298, , , , , , , , , 
22-Feb-18,420, , , , , , , , , 
23-Feb-18,385, , , , , , , , , 
24-Feb-18,500, , , , , , , , , 
25-Feb-18,286, , , , , , , , , 
26-Feb-18,343, , , , , , , , , 
27-Feb-18,420, , , , , , , , , 
28-Feb-18,351, , , , , , , , , 
1-Mar-18,293, , , , , , , , , 
2-Mar-18,421, , , , , , , , , 
3-Mar-18,514, , , , , , , , , 
4-Mar-18,436, , , , , , , , , 
5-Mar-18,339, , , , , , , , , 
6-Mar-18,390, , , , , , , , , 
7-Mar-18,394, , , , , , , , , 
8-Mar-18,246, , , , , , , , , 
9-Mar-18,544, , , , , , , , , 
10-Mar-18,379, , , , , , , , , 
11-Mar-18,528, , , , , , , , , 
12-Mar-18,427, , , , , , , , , 
13-Mar-18,437, , , , , , , , , 
14-Mar-18,560, , , , , , , , , 
15-Mar-18,705, , , , , , , , , 
16-Mar-18,371, , , , , , , , , 
17-Mar-18,310, , , , , , , , , 
18-Mar-18,372, , , , , , , , , 
19-Mar-18,492, , , , , , , , , 
20-Mar-18,285, , , , , , , , , 
21-Mar-18,403, , , , , , , , , 
22-Mar-18,487, , , , , , , , , 
23-Mar-18,604, , , , , , , , , 
24-Mar-18,675, , , , , , , , , 
25-Mar-18,451, , , , , , , , , 
26-Mar-18,483, , , , , , , , , 
27-Mar-18,452, , , , , , , , , 
28-Mar-18,412, , , , , , , , , 
29-Mar-18,642, , , , , , , , , 
30-Mar-18,488, , , , , , , , , 
31-Mar-18,459, , , , , , , , , 
1-Apr-18,580, , , , , , , , , 
2-Apr-18,467, , , , , , , , , 
3-Apr-18,834, , , , , , , , , 
4-Apr-18,518, , , , , , , , , 
5-Apr-18,387, , , , , , , , , 
6-Apr-18,701, , , , , , , , , 
7-Apr-18,913, , , , , , , , , 
8-Apr-18,1187, , , , , , , , , 
9-Apr-18,1220, , , , , , , , , 
10-Apr-18,809, , , , , , , , , 
11-Apr-18,700, , , , , , , , , 
12-Apr-18,846, , , , , , , , , 
13-Apr-18,834, , , , , , , , , 
14-Apr-18,676, , , , , , , , , 
15-Apr-18,600, , , , , , , , , 
16-Apr-18,742, , , , , , , , , 
17-Apr-18,669, , , , , , , , , 
